twist,youngs_modulus,base_radius,density,coner_angle,tgt_dir
149.4051573927129,0.005331116607186256,3.4789154047359108,2.2468813175761877e-06,2.751785136813881,"[[np.float64(0.22815236628304328) np.float64(0.343235923085598)
  np.float64(0.9111177744194354)]
 [np.float64(-0.6333661164682775) np.float64(-0.658403970670832)
  np.float64(0.40663444752599914)]
 [np.float64(0.7641894407217954) np.float64(-0.6381817660052037)
  np.float64(0.09348011675104613)]]"
139.9523083835694,0.0036966567585934034,2.1312200234279155,1.2322382529077992e-06,8.597144222058704,"[[np.float64(0.03676814282222568) np.float64(0.6588068018150551)
  np.float64(0.7514131364007572)]
 [np.float64(-0.5530954011050339) np.float64(-0.6128366037374932)
  np.float64(0.5643729036691577)]
 [np.float64(0.7817467835302243) np.float64(-0.5601384279563159)
  np.float64(0.274074639408275)]]"
116.9338721640778,0.007296130317589215,3.4463483947083025,2.1104022814798995e-06,9.132390123843146,"[[np.float64(0.45887987471959385) np.float64(0.7142156175050804)
  np.float64(0.5285123577449883)]
 [np.float64(-0.61780183352611) np.float64(-0.17101643913281214)
  np.float64(0.7675117406516396)]
 [np.float64(0.6689898657874415) np.float64(-0.7129089991427922)
  np.float64(0.21026963265037463)]]"
79.25406938380956,0.003768902133896586,3.090179417914709,1.1974392873675e-06,9.961210965944016,"[[np.float64(0.6928300757871564) np.float64(0.7173936879014338)
  np.float64(-0.07302590392417921)]
 [np.float64(-0.1983228572277258) np.float64(0.2869326582917726)
  np.float64(0.9371967210285406)]
 [np.float64(0.6552960891059522) np.float64(-0.7284535879633423)
  np.float64(0.19985596259751026)]]"
-92.66460170607294,0.004052498867018316,4.910822736603444,7.68460102082855e-07,5.0594774767882384,"[[np.float64(-0.7005645502427579) np.float64(-0.7086744038402308)
  np.float64(-0.08360562352411369)]
 [np.float64(0.18731473500842474) np.float64(-0.06957571291241797)
  np.float64(-0.9798328481029059)]
 [np.float64(0.7392581401234086) np.float64(-0.6381352145659168)
  np.float64(0.21512984495924814)]]"
-95.86476790793958,0.0014877116734488592,1.0697864326648774,2.7223211240980527e-06,7.776908010983603,"[[np.float64(-0.6707865418935416) np.float64(-0.7410385280969276)
  np.float64(-0.0301216714417225)]
 [np.float64(0.25639831994300355) np.float64(-0.19359828343921362)
  np.float64(-0.9469844804323856)]
 [np.float64(0.7857816278873135) np.float64(-0.5617477301846485)
  np.float64(0.25881793003414383)]]"
-179.16169581336752,0.0018424777619720466,1.7424519865751151,2.5091455274615837e-06,7.912711861523176,"[[np.float64(-0.35330232126917555) np.float64(0.14972550496560316)
  np.float64(0.9234499136112404)]
 [np.float64(-0.698517155879752) np.float64(-0.6988397676780945)
  np.float64(-0.1539375264621619)]
 [np.float64(0.7052076030696239) np.float64(-0.6646572985851685)
  np.float64(0.24680541325153743)]]"
114.28798678628942,0.00600542081620123,2.236513459199236,2.397960427969281e-07,5.913586415121261,"[[np.float64(0.48015943764590113) np.float64(0.7219264445434662)
  np.float64(0.4982661167573025)]
 [np.float64(-0.2666177676127796) np.float64(-0.4210439183866078)
  np.float64(0.8669700022393103)]
 [np.float64(0.832790984999644) np.float64(-0.5456555015555207)
  np.float64(0.09337691859081722)]]"
117.46094045564945,0.0027424527636062384,4.719719970011182,1.757273344661897e-06,1.31037352883,"[[np.float64(0.49055529077879323) np.float64(0.6726213536938664)
  np.float64(0.5540180694200908)]
 [np.float64(-0.43267962295398876) np.float64(-0.36385360547912216)
  np.float64(0.8248629568966215)]
 [np.float64(0.7707134114281875) np.float64(-0.6266997136162108)
  np.float64(0.11510128756050124)]]"
54.30665645905509,0.008706502557513193,3.6337146373086164,9.084176922004916e-07,3.6551103775195926,"[[np.float64(0.6329725206374129) np.float64(0.6066410000332849)
  np.float64(-0.480970357918797)]
 [np.float64(0.19165340239605094) np.float64(0.4791426572918919)
  np.float64(0.8565578131762513)]
 [np.float64(0.732491342440743) np.float64(-0.6672058612299273)
  np.float64(0.13525077445171713)]]"
69.18421344093534,0.004229501562321911,2.7208774509130276,2.9555675819979176e-06,4.331710598815453,"[[np.float64(0.691904147949816) np.float64(0.6804636585605021)
  np.float64(-0.24132521506940707)]
 [np.float64(0.0756876134821568) np.float64(0.2640467403885216)
  np.float64(0.9615355968738611)]
 [np.float64(0.7538502082408652) np.float64(-0.6530861800821512)
  np.float64(0.07202988908021549)]]"
-25.077900262708027,0.00979221023646894,3.9475339482711576,1.9708691065755864e-06,4.564924267609119,"[[np.float64(-0.11521222478744356) np.float64(-0.3203933716538589)
  np.float64(-0.9402522165141648)]
 [np.float64(0.6029279921008487) np.float64(0.729695695643256)
  np.float64(-0.3225244612443276)]
 [np.float64(0.7460318804914211) np.float64(-0.6616434582757404)
  np.float64(0.07526199181095676)]]"
-125.58555113662976,0.002866288503607323,4.07376193000003,1.5825356386906791e-06,6.709291635103233,"[[np.float64(-0.4272352903456462) np.float64(-0.7558869007911709)
  np.float64(0.49608970952398296)]
 [np.float64(-0.23445629467808707) np.float64(-0.4372956841558262)
  np.float64(-0.8682181353234392)]
 [np.float64(0.8110792842106761) np.float64(-0.5841229955995598)
  np.float64(0.030833759681463097)]]"
-4.763915017511152,0.002561529720974267,2.3979751768751094,1.4849165672882136e-06,4.007711695425945,"[[np.float64(0.12403621860111565) np.float64(-0.06643459473054095)
  np.float64(-0.9900512416527364)]
 [np.float64(0.6256722488572216) np.float64(0.779650313617983)
  np.float64(0.02606962764075719)]
 [np.float64(0.7783068121656642) np.float64(-0.5945754752376212)
  np.float64(0.20178828108311586)]]"
